,parentesco1,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,Target,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone,Target_new
37,1,3,0.0,0,6,0,1,1,0.0,1,1,2,0,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,0,17,14.0,3,1.0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,289,9,0,1,1.0,0.25,196.0,4,3,31,1,1,2,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1
38,1,3,0.0,0,4,0,1,1,0.0,1,1,2,0,1,1,1,2,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,0,11,11.0,2,1.5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,121,9,0,1,2.25,0.25,121.0,4,3,26,1,1,3,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1
39,1,1,0.0,0,5,0,1,1,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,0,6,6.0,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,0,0,0.11111112,64.0,36.0,4,0,6,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
40,1,1,0.0,0,6,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,4,0,4.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16,1,16,0,0.0625,64.0,16.0,4,0,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
41,1,2,0.0,0,5,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,1,0,4,6.0,3,0.66666669,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16,4,0,0,0.44444448,1.0,36.0,4,0,12,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
42,1,6,200000.0,0,5,0,1,1,0.0,1,2,3,0,3,3,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,1,6,1,14,0,11.5,3,2.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,36,196,4,4.0,1.0,132.25,4,0,46,1,4,6,6,6,0,0,0,0,0,0,3,3,1,0,2,1,0,0,2,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,6,1
43,1,4,0.0,0,7,0,1,1,0.0,0,1,1,0,3,3,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0,4,0.33333334,15,0,13.0,4,1.0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,225,16,225,1,1.0,0.11111112,169.0,4,4,45,0,1,3,4,4,0,0,0,0,0,0,1,3,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4,1
44,1,5,0.0,0,5,0,1,1,0.0,0,1,1,0,4,4,0,5,5,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,1,5,0.25,0,0,9.0,3,1.6666666,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,25,0,0,2.7777777,0.0625,81.0,2,0,45,1,3,5,5,5,0,0,0,0,0,0,1,4,0,0,0,2,0,1,2,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,5,0
45,1,4,0.0,0,7,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,3,4,3,17,0,12.75,4,1.0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,289,16,289,0,1.0,9.0,162.5625,4,4,51,0,1,2,4,4,0,0,0,0,0,2,2,2,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,4,1
46,1,4,260000.0,0,5,0,1,1,0.0,1,2,3,0,1,1,1,3,4,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,4,1,10,0,9.5,3,2.0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,100,16,100,4,4.0,1.0,90.25,4,4,26,1,3,4,4,4,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,1
47,1,2,0.0,0,6,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,2,8,0,14,12.5,3,0.66666669,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,196,4,0,0,0.44444448,64.0,156.25,4,2,25,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
48,1,4,564834.0,0,6,0,1,1,0.0,2,1,3,0,1,1,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,4,1,0,15,13.5,3,1.3333334,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,225,16,0,4,1.7777778999999998,1.0,182.25,4,0,27,2,2,3,4,4,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4,1
49,1,2,270000.0,0,5,0,1,1,0.0,1,0,1,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,1,0,7,7.0,3,0.66666669,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,49,4,0,1,0.44444448,1.0,49.0,3,0,10,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
50,1,2,0.0,0,1,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,6,5.5,1,2.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,36,4,0,0,4.0,0.0,30.25,4,0,11,0,2,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1
51,1,10,0.0,1,3,1,1,1,0.0,0,8,8,0,2,2,0,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,9,1,10,0.25,0,5,7.777777700000001,2,5.0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,25,100,0,1,25.0,0.0625,60.493824,4,0,70,2,8,10,10,10,0,0,0,0,0,0,8,2,0,2,0,0,0,0,8,1,0,5,0,0,0,0,0,0,1,2,1,0,3,3,2,1,0,0,1,0,10,1
52,1,5,175000.0,0,5,0,1,1,0.0,1,1,2,2,1,3,3,2,5,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,5,1.5,8,0,9.5,3,1.6666666,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,64,25,64,9,2.7777777,2.25,90.25,1,0,19,3,4,5,5,5,0,0,0,0,0,1,2,3,3,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,5,0
53,1,7,0.0,0,7,0,1,1,0.0,0,2,2,1,4,5,1,6,7,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6,1,7,0.40000001,0,5,7.5,5,1.4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,25,49,0,1,1.9599999,0.16000001,56.25,4,7,45,1,5,7,7,7,0,0,0,0,0,1,2,5,1,2,0,0,3,1,0,1,0,2,0,1,1,1,0,0,0,0,1,1,2,2,0,1,0,0,1,0,7,1
54,1,7,0.0,1,3,1,1,1,0.0,1,2,3,2,2,4,3,4,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,4,0,7,0.75,0,0,4.5,2,3.5,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,49,0,9,12.25,0.5625,20.25,2,0,19,4,7,7,7,7,1,0,0,0,0,0,3,4,3,0,2,0,1,0,1,1,1,2,0,0,3,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,7,0
55,1,6,0.0,0,5,0,1,1,0.0,1,0,1,0,5,5,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,4,0,6,0.5,0,7,10.0,3,2.0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,49,36,0,4,4.0,0.25,100.0,3,0,46,1,3,6,6,6,0,0,0,0,0,0,1,5,1,0,0,0,0,1,4,1,0,4,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,6,0
56,1,4,0.0,0,5,0,1,1,0.0,0,2,2,0,2,2,0,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,4,0.33333334,0,11,11.333333,2,2.0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,121,16,0,1,4.0,0.11111112,128.44444,4,4,34,0,2,4,4,4,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1
57,1,1,25310.0,0,1,0,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,6,0,6.0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,36,0,1.0,0.0,36.0,4,0,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
58,1,2,0.0,0,3,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,6,6.0,2,1.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,0,1,1.0,1.0,36.0,2,0,9,1,2,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
59,1,9,51596.3696221474,0,4,1,1,1,0.0,3,2,5,1,3,4,4,5,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,4,0,9,1.25,5,0,6.25,3,3.0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,25,81,25,25,9.0,1.5625,39.0625,2,0,32,4,9,9,9,9,0,1,0,0,0,0,5,4,4,0,2,0,0,0,3,1,1,3,0,0,4,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,9,0
60,1,4,0.0,0,4,0,1,1,0.0,0,0,0,3,1,4,3,1,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,4,3,0,6,6.0,2,3.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,36,16,0,9,9.0,9.0,36.0,2,0,10,3,4,4,4,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4,0
61,1,3,0.0,0,4,0,1,1,0.0,2,0,2,0,1,1,2,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,3,2,0,10,10.0,2,3.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,100,9,0,4,9.0,4.0,100.0,1,0,10,2,2,3,3,3,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0
62,1,1,0.0,0,7,0,1,1,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,16,0,16.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,256,1,256,0,0.0625,64.0,256.0,4,0,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
63,1,3,0.0,0,6,0,1,1,0.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,14,0,15.0,3,1.0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,196,9,196,0,1.0,0.0,225.0,4,3,45,0,0,2,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
64,1,4,400000.0,0,8,0,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,1,0,17,16.0,4,1.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,289,16,0,4,1.0,1.0,256.0,4,4,32,2,2,2,4,4,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,1
65,1,3,450000.0,0,7,0,1,1,0.0,0,1,1,1,1,2,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,21,0,19.0,4,0.75,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,441,9,441,1,0.5625,0.25,361.0,4,3,38,1,1,1,2,3,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1
66,1,2,0.0,0,7,0,1,1,0.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,1,14,0,10.0,4,0.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,196,4,196,0,0.25,1.0,100.0,4,2,20,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
67,1,2,0.0,0,5,0,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,2,1,4,0,5.0,3,0.66666669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,4,16,0,0.44444448,1.0,25.0,2,0,10,1,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
68,1,3,0.0,0,5,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,0,16,0,14.333332999999998,3,1.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,256,9,256,0,1.0,0.0,205.44444,4,3,43,0,0,1,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1
69,1,4,0.0,0,7,0,1,1,1.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,2,4,1,0,9,12.25,4,1.0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,81,16,0,0,1.0,1.0,150.0625,4,4,49,0,1,3,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,1
70,1,2,300000.0,0,6,0,1,1,0.0,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,0,15,14.0,3,0.66666669,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,225,4,0,0,0.44444448,0.0,196.0,4,0,28,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1
71,1,3,0.0,0,6,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,2,3,2,0,11,5.6666665,3,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,121,9,0,0,1.0,4.0,32.111111,4,3,17,1,2,3,3,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,1
72,1,1,399378.0,0,6,0,1,0,3.0,0,0,0,0,1,1,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,14,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,0,0,1.0,0.0,196.0,4,1,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
73,1,1,399378.0,0,6,0,1,0,3.0,0,0,0,0,1,1,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,14,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,0,0,1.0,0.0,196.0,4,1,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
74,1,1,399378.0,0,6,0,1,0,0.0,0,1,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,14,0,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,196,0,1.0,0.0,196.0,4,1,14,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
75,1,1,119813.0,0,4,0,1,1,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,17,17.0,1,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,289,1,0,0,1.0,0.0,289.0,4,1,17,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
76,1,1,125518.0,0,8,0,1,1,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,15,15.0,3,0.33333334,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,0,225,1,0,0,0.11111112,0.0,225.0,4,1,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
