,idhogar,parentesco1,Id,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone
36,07a5de1ba,1,ID_afbc25a99,3,100000.0,0,3,0,1,1,,0,1,1,0,2,2,0,3,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,3,2,no,8,8.0,1,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,64,9,0,4,9.0,4.0,64.0,0,24,0,3,3,3,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
37,5e72b4b07,1,ID_b3dd09090,3,,0,6,0,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,no,17,14.0,3,1.0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,289,9,0,1,1.0,0.25,196.0,3,31,1,1,2,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3
38,288b0f0fa,1,ID_c9fa0b1a8,3,,0,4,0,1,1,1.0,1,1,2,0,1,1,1,2,3,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,no,11,11.0,2,1.5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,121,9,0,1,2.25,0.25,121.0,3,26,1,1,3,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
39,ed19e63e8,1,ID_ccc920272,1,,0,5,0,1,1,,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,no,6,6.0,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,0,0,0.11111112,64.0,36.0,0,6,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,bb809b379,1,ID_cadf08b53,1,,0,6,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,4,no,4.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16,1,16,0,0.0625,64.0,16.0,0,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,f954c1672,1,ID_5be3504eb,2,,0,5,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,yes,no,4,6.0,3,0.66666669,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16,4,0,0,0.44444448,1.0,36.0,0,12,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,c179fa326,1,ID_d483e2cc3,6,200000.0,0,5,0,1,1,,1,2,3,0,3,3,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,1,6,yes,14,no,11.5,3,2.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,36,196,4,4.0,1.0,132.25,0,46,1,4,6,6,6,0,0,0,0,0,0,3,3,1,0,2,1,0,0,2,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,6
43,ac94e73e6,1,ID_2a67a7630,4,,0,7,0,1,1,2.0,0,1,1,0,3,3,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0,4,0.33333334,15,no,13.0,4,1.0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,225,16,225,1,1.0,0.11111112,169.0,4,45,0,1,3,4,4,0,0,0,0,0,0,1,3,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4
44,d9e9b591a,1,ID_0bc817cb2,5,,0,5,0,1,1,,0,1,1,0,4,4,0,5,5,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,1,5,0.25,no,no,9.0,3,1.6666666,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,25,0,0,2.7777777,0.0625,81.0,0,45,1,3,5,5,5,0,0,0,0,0,0,1,4,0,0,0,2,0,1,2,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,5
45,52123171a,1,ID_137c34443,4,,0,7,0,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,3,4,3,17,no,12.75,4,1.0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,289,16,289,0,1.0,9.0,162.5625,4,51,0,1,2,4,4,0,0,0,0,0,2,2,2,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,4
46,81cfc3f8c,1,ID_22d324777,4,260000.0,0,5,0,1,1,3.0,1,2,3,0,1,1,1,3,4,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,0,4,yes,10,no,9.5,3,2.0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,100,16,100,4,4.0,1.0,90.25,4,26,1,3,4,4,4,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4
47,2d9be16e2,1,ID_9129298f7,2,,0,6,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,2,8,no,14,12.5,3,0.66666669,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,196,4,0,0,0.44444448,64.0,156.25,2,25,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
48,d8df976c0,1,ID_28fd4d90b,4,564834.0,0,6,0,1,1,,2,1,3,0,1,1,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,4,yes,no,15,13.5,3,1.3333334,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,225,16,0,4,1.7777778999999998,1.0,182.25,0,27,2,2,3,4,4,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4
49,51f90290c,1,ID_39f0d4e07,2,270000.0,0,5,0,1,1,,1,0,1,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2,yes,no,7,7.0,3,0.66666669,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,49,4,0,1,0.44444448,1.0,49.0,0,10,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
50,a0dfd005d,1,ID_f46b0fb68,2,,0,1,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,no,no,6,5.5,1,2.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,36,4,0,0,4.0,0.0,30.25,0,11,0,2,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
51,63f11d6ea,1,ID_5523605f1,10,,1,3,1,1,1,,0,8,8,0,2,2,0,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,9,1,10,0.25,no,5,7.777777700000001,2,5.0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,25,100,0,1,25.0,0.0625,60.493824,0,70,2,8,10,10,10,0,0,0,0,0,0,8,2,0,2,0,0,0,0,8,1,0,5,0,0,0,0,0,0,1,2,1,0,3,3,2,1,0,0,1,0,10
52,347058ce6,1,ID_d1c8bde78,5,175000.0,0,5,0,1,1,,1,1,2,2,1,3,3,2,5,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,5,1.5,8,no,9.5,3,1.6666666,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,64,25,64,9,2.7777777,2.25,90.25,0,19,3,4,5,5,5,0,0,0,0,0,1,2,3,3,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,5
53,28ec0c747,1,ID_c6ed796db,7,,0,7,0,1,1,2.0,0,2,2,1,4,5,1,6,7,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6,1,7,0.40000001,no,5,7.5,5,1.4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,25,49,0,1,1.9599999,0.16000001,56.25,7,45,1,5,7,7,7,0,0,0,0,0,1,2,5,1,2,0,0,3,1,0,1,0,2,0,1,1,1,0,0,0,0,1,1,2,2,0,1,0,0,1,0,7
54,71bec40bc,1,ID_b0adca84e,7,,1,3,1,1,1,,1,2,3,2,2,4,3,4,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,4,0,7,0.75,no,no,4.5,2,3.5,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,49,0,9,12.25,0.5625,20.25,0,19,4,7,7,7,7,1,0,0,0,0,0,3,4,3,0,2,0,1,0,1,1,1,2,0,0,3,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,7
55,4b301d9b2,1,ID_2de72feaf,6,,0,5,0,1,1,,1,0,1,0,5,5,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,4,0,6,0.5,no,7,10.0,3,2.0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,49,36,0,4,4.0,0.25,100.0,0,46,1,3,6,6,6,0,0,0,0,0,0,1,5,1,0,0,0,0,1,4,1,0,4,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,6
56,b5aab6c5e,1,ID_e477bac00,4,,0,5,0,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,4,0.33333334,no,11,11.333333,2,2.0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,121,16,0,1,4.0,0.11111112,128.44444,4,34,0,2,4,4,4,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4
57,a4baf0b14,1,ID_482178fb2,1,25310.0,0,1,0,1,0,,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,no,6,no,6.0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,36,1,36,0,1.0,0.0,36.0,0,6,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58,f01ee929b,1,ID_814ac6e34,2,,0,3,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2,yes,no,6,6.0,2,1.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,0,1,1.0,1.0,36.0,0,9,1,2,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
59,322cefd2f,1,ID_44031e6d2,9,,0,4,1,1,1,,3,2,5,1,3,4,4,5,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,4,0,9,1.25,5,no,6.25,3,3.0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,25,81,25,25,9.0,1.5625,39.0625,0,32,4,9,9,9,9,0,1,0,0,0,0,5,4,4,0,2,0,0,0,3,1,1,3,0,0,4,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,9
60,f1e36c6f8,1,ID_c6d68ee69,4,,0,4,0,1,1,,0,0,0,3,1,4,3,1,4,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,4,3,no,6,6.0,2,3.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,36,16,0,9,9.0,9.0,36.0,0,10,3,4,4,4,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
61,e2b6ecbba,1,ID_51c2942c5,3,,0,4,0,1,1,,2,0,2,0,1,1,2,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,3,2,no,10,10.0,2,3.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,100,9,0,4,9.0,4.0,100.0,0,10,2,2,3,3,3,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
62,9c2388963,1,ID_e5df547aa,1,,0,7,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,16,no,16.0,4,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,256,1,256,0,0.0625,64.0,256.0,0,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,9d5fdd09f,1,ID_edff88e98,3,,0,6,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,no,14,no,15.0,3,1.0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,196,9,196,0,1.0,0.0,225.0,3,45,0,0,2,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
64,1ea163834,1,ID_af4896dce,4,400000.0,0,8,0,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,no,17,16.0,4,1.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,289,16,0,4,1.0,1.0,256.0,4,32,2,2,2,4,4,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4
65,9106fd2ee,1,ID_ba367f2ed,3,450000.0,0,7,0,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,21,no,19.0,4,0.75,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,441,9,441,1,0.5625,0.25,361.0,3,38,1,1,1,2,3,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
66,d4b71e99f,1,ID_1ae8b64f3,2,,0,7,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,2,yes,14,no,10.0,4,0.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,196,4,196,0,0.25,1.0,100.0,2,20,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
67,e45f99999,1,ID_0f7cb455c,2,,0,5,0,1,0,,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,2,yes,4,no,5.0,3,0.66666669,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,4,16,0,0.44444448,1.0,25.0,0,10,1,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
68,aa3814397,1,ID_f3ce33a91,3,,0,5,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,no,16,no,14.333332999999998,3,1.0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,256,9,256,0,1.0,0.0,205.44444,3,43,0,0,1,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
69,5ae10ba01,1,ID_9d2cd457d,4,,0,7,0,1,1,1.0,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,2,4,yes,no,9,12.25,4,1.0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,81,16,0,0,1.0,1.0,150.0625,4,49,0,1,3,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4
70,4ea540ed6,1,ID_dc4d4cca0,2,300000.0,0,6,0,1,1,,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,no,no,15,14.0,3,0.66666669,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,225,4,0,0,0.44444448,0.0,196.0,0,28,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
71,6900c4bc1,1,ID_4d8ec81ed,3,,0,6,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,2,3,2,no,11,5.6666665,3,1.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,121,9,0,0,1.0,4.0,32.111111,3,17,1,2,3,3,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3
72,76370c62a,1,ID_1521cea11,1,399378.0,0,6,0,1,0,3.0,0,0,0,0,1,1,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,14,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,0,0,1.0,0.0,196.0,1,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
73,72442f7fc,1,ID_f807e3ae2,1,399378.0,0,6,0,1,0,3.0,0,0,0,0,1,1,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,no,14,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,0,0,1.0,0.0,196.0,1,14,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,15e096859,1,ID_de9e66e4f,1,399378.0,0,6,0,1,0,3.0,0,1,1,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,14,no,14.0,4,1.0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,196,1,196,0,1.0,0.0,196.0,1,14,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
